0.09975179679222279,-2.742957213253402,1.25,0.5,0.5,2.5
-3.1745373342776655,-4.32428612677497,1.25,0.5,0.5,2.5
-2.1906765316196943,-0.7149875882305636,1.25,0.5,0.5,2.5
1.0916016872056318,-1.5931438296430307,1.25,0.5,0.5,2.5
-3.87387286554147,-4.666275105284337,1.25,0.5,0.5,2.5
1.330452995677602,-1.049554182349448,1.25,0.5,0.5,2.5
1.6929576033709388,4.644425425584414,1.25,0.5,0.5,2.5
1.119960732896021,0.9443694568861876,1.25,0.5,0.5,2.5
-2.490351120576386,0.5727117501249852,1.25,0.5,0.5,2.5
-1.749508439736466,4.487690812156554,1.25,0.5,0.5,2.5
3.8174993834630104,-4.0066928396263854,1.25,0.5,0.5,2.5
-2.655499431403665,-1.0425362492679797,1.25,0.5,0.5,2.5
2.203736960076765,0.6698370947547438,1.25,0.5,0.5,2.5
4.434340532112746,-2.6230475306516485,1.25,0.5,0.5,2.5
0.5293086283436681,2.0126175532913297,1.25,0.5,0.5,2.5
-0.6072894661190311,3.1619580187047545,1.25,0.5,0.5,2.5
0.20264082540745676,0.4657915903716354,1.25,0.5,0.5,2.5
-4.054405175892084,-2.667065259210814,1.25,0.5,0.5,2.5
2.225020871959356,-0.8852640615608971,1.25,0.5,0.5,2.5
4.681945069749267,-1.9232743569094368,1.25,0.5,0.5,2.5
-1.3848234240484665,1.465296127565816,1.25,0.5,0.5,2.5
-4.732300374640799,-2.868588101947055,1.25,0.5,0.5,2.5
4.7418077997932055,1.923720517410561,1.25,0.5,0.5,2.5
-2.2695871529044074,-1.8809581281137553,1.25,0.5,0.5,2.5
2.9128128612789244,4.504744166971342,1.25,0.5,0.5,2.5
-1.3661425718280737,2.4228735830735992,1.25,0.5,0.5,2.5
-1.695468478857336,-2.662029369477363,1.25,0.5,0.5,2.5
-0.2796612601112507,-2.2271156342197918,1.25,0.5,0.5,2.5
-4.230740680403386,-4.044793276189304,1.25,0.5,0.5,2.5
2.853240728137072,0.29534686939890964,1.25,0.5,0.5,2.5
3.24344656368336,-4.02404178301048,1.25,0.5,0.5,2.5
-0.3979199278848977,-1.684172340966363,1.25,0.5,0.5,2.5
-1.9497363084668806,1.3215205058053163,1.25,0.5,0.5,2.5
2.0251990204162142,-1.390334021257261,1.25,0.5,0.5,2.5
0.5157313212065162,-2.281419833318447,1.25,0.5,0.5,2.5
0.7037839613527446,-2.9612621125654828,1.25,0.5,0.5,2.5
3.6184097680858773,4.049995376154953,1.25,0.5,0.5,2.5
3.5802933045000565,3.43341035209345,1.25,0.5,0.5,2.5
4.738914585175836,-3.079269866448551,1.25,0.5,0.5,2.5
2.764293816424451,1.054618930051472,1.25,0.5,0.5,2.5
